Name;Date;Close/Last;Volume;Open;High;Low
DIS;07/20/2023;86,21;15277530;86,84;87,17;86,03
DIS;08/07/2023;86,83;10818370;86,66;87,23;85,99
DIS;12/27/2022;86,37;11561450;87,42;87,94;85,96
DIS;07/21/2023;87,18;19900960;86,29;87,9;85,88
DIS;08/17/2023;85,92;14206020;86,92;86,96;85,8
DIS;12/23/2022;88,01;11171610;86,06;88,07;85,77
DIS;12/20/2022;87,02;14918400;86,08;87,83;85,76
DIS;08/04/2023;86,3;11533910;85,94;87,1;85,45
DIS;08/03/2023;85,49;14194140;85,82;86,46;85,45
DIS;07/26/2023;85,86;14983700;85,67;86,27;85,45
DIS;12/19/2022;85,78;19225290;89,44;89,46;85,41
DIS;08/22/2023;85,79;9845852;85,71;86,09;85,37
DIS;08/18/2023;85,96;12364390;85,37;86,72;85,37
DIS;10/17/2023;86,2;9985651;85,34;86,28;85,31
DIS;07/18/2023;85,95;21915530;85,51;87,3;85,31
DIS;07/17/2023;85,56;34503440;88,42;88,49;85,3
DIS;07/27/2023;85,36;16691370;86,6;86,88;85,19
DIS;07/25/2023;85,63;15335410;85,73;86,31;85,16
DIS;09/18/2023;85,02;11894180;85,24;85,92;84,98
DIS;12/29/2022;87,18;13045070;85,25;88,24;84,97
DIS;12/22/2022;86,67;15487370;86,03;86,73;84,69
DIS;09/15/2023;85,58;21631240;85,22;86,19;84,61
DIS;10/18/2023;84,68;10047020;85,69;86,26;84,6
DIS;10/16/2023;85,71;10275140;84,31;85,92;84,31
DIS;11/03/2023;85,07;11331780;84,17;85,93;84,16
DIS;12/28/2022;84,17;12399510;86,08;86,69;84,07
DIS;11/08/2023;84,5;26942600;84,14;84,92;83,95
DIS;11/07/2023;84,59;10540200;84,15;84,68;83,95
DIS;10/10/2023;84,99;9450609;84,79;85,28;83,93
DIS;08/30/2023;84,28;11816640;84,4;84,68;83,83
DIS;08/29/2023;84,4;11210670;83,79;84,54;83,73
DIS;08/31/2023;83,68;10447960;84,46;84,61;83,64
DIS;11/06/2023;84,02;14160920;85,08;85,8;83,59
DIS;08/28/2023;84,16;12166440;83,83;84,68;83,53
DIS;10/12/2023;84,35;9554881;84,83;85,06;83,51
DIS;10/19/2023;83,25;14316810;85,26;85,27;83,17
DIS;10/09/2023;84,7;13604410;84,3;84,88;83,13
DIS;09/13/2023;83,48;9772692;83,35;84,04;83,12
DIS;09/14/2023;84,48;22371920;84;84,74;83,04
DIS;10/20/2023;82,65;10436990;82,9;83,44;82,61
DIS;09/12/2023;83,68;16594610;83,03;84,67;82,57
DIS;08/24/2023;82,47;27531020;85,51;85,95;82,46
DIS;08/25/2023;83,36;16050880;83,07;83,65;82,46
DIS;09/21/2023;82,73;14378030;82,06;83,67;81,92
DIS;11/02/2023;83,29;11518450;81,85;83,3;81,82
DIS;10/24/2023;82,56;11499470;83,41;84,19;81,74
DIS;09/19/2023;81,94;21478920;83,91;84,79;81,71
DIS;09/20/2023;82,56;12715170;82,03;83,2;81,64
DIS;09/22/2023;81,25;11495300;82,91;83,35;81,2
DIS;09/11/2023;82,52;26579060;81,94;83,85;81,17
DIS;10/23/2023;83,1;10772520;82,08;84,02;80,91
DIS;10/02/2023;81,67;9128074;80,92;81,77;80,79
DIS;09/01/2023;81,64;27701890;82,1;82,23;80,53
DIS;09/06/2023;80,98;15518540;80,79;82,09;80,53
DIS;10/06/2023;82,94;15391070;81,05;83,53;80,49
DIS;09/29/2023;81,05;11261370;80,66;81,33;80,41
DIS;10/31/2023;81,59;8672234;80,69;81,66;80,33
DIS;11/01/2023;81,07;9092974;81,53;81,58;80,18
DIS;09/08/2023;81,58;16233620;80,54;81,67;80,17
DIS;09/26/2023;80,05;14867860;80,5;80,73;79,79
DIS;09/07/2023;80,57;14767970;80,82;80,85;79,75
DIS;10/30/2023;80,68;10291180;79,72;80,93;79,53
DIS;10/03/2023;79,54;12586240;81,25;81,89;79,46
DIS;10/26/2023;79,78;11650990;80,08;80,61;79,42
DIS;10/27/2023;79,33;10300560;79,75;81,02;79,23
DIS;10/05/2023;80,81;15466570;79,1;80,94;78,88
GOOGL;11/28/2023;137,2;18730030;136,08;137,25;135,42
GOOGL;09/05/2023;135,77;19403110;135,44;136,42;134,58
GOOGL;08/18/2023;127,46;30504770;128,51;129,25;126,38
GOOGL;05/23/2023;122,56;34046250;124,16;124,62;122,21
GOOGL;10/27/2023;122,17;44566510;122,88;123,31;120,2
GOOGL;07/03/2023;119,9;14442850;119,24;120,19;118,81
GOOGL;07/12/2023;118,93;30404410;118,8;120,33;118,41
GOOGL;04/20/2023;105,29;27820790;103,91;106,25;103,86
GOOGL;03/27/2023;102,46;31120860;104,61;104,76;101,92
GOOGL;01/13/2023;92,12;26329210;90,85;92,19;90,12
GOOGL;12/20/2022;89,02;23453840;88,11;89,17;87,44
GOOGL;10/13/2023;137,36;23435600;139,38;140;136,61
GOOGL;09/11/2023;136,92;20763350;136,54;137,48;135,78
GOOGL;12/08/2023;134,99;32260110;134,2;136,4;134,02
GOOGL;09/06/2023;134,46;18684530;136,02;136,52;133,66
GOOGL;07/31/2023;132,72;28055530;132,73;133,52;131,77
GOOGL;12/01/2023;131,86;31442260;131,86;132,11;130,66
GOOGL;11/09/2023;130,24;23747770;131,96;132,55;130,06
GOOGL;12/06/2023;130,02;23576180;131,44;131,84;129,87
GOOGL;08/08/2023;131,4;23535180;130,62;131,51;129,54
GOOGL;08/16/2023;128,7;25216070;128,7;130,28;127,86
GOOGL;07/17/2023;124,65;25716220;125,94;127,09;124,19
GOOGL;11/01/2023;126,45;30082440;124,07;126,49;123,71
GOOGL;10/31/2023;124,08;26292340;125,06;125,37;122,68
GOOGL;06/29/2023;119,1;24090900;119,24;120,06;118,29
GOOGL;06/26/2023;118,34;33969900;120,76;122;118,26
GOOGL;07/10/2023;116,45;35315240;118,3;118,3;116,13
GOOGL;02/08/2023;99,37;94743520;102,05;103,14;98,03
GOOGL;01/30/2023;96,94;27226200;97,48;98,29;96,39
GOOGL;03/10/2023;90,63;35941050;92,17;92,79;90,39
GOOGL;02/27/2023;89,87;27502300;89,87;90,16;89,33
GOOGL;02/24/2023;89,13;36585090;89,44;89,89;88,57
GOOGL;01/04/2023;88,08;34854780;90,35;90,65;87,27
GOOGL;10/11/2023;140,55;25884300;138,58;141,11;138,58
GOOGL;10/12/2023;138,97;24765540;141,05;141,22;138,26
GOOGL;10/16/2023;139,09;28501870;138,17;139,63;137,99
GOOGL;11/22/2023;138,49;17820460;137,47;139,42;137,47
GOOGL;10/24/2023;138,81;44814320;137,83;139,35;137,42
GOOGL;10/18/2023;137,96;23375000;139,44;140,72;137,38
GOOGL;10/19/2023;137,75;26066010;138,5;139,66;137,38
GOOGL;10/10/2023;138,06;27786610;138,5;139,72;137,33
GOOGL;10/17/2023;139,72;23515780;138,63;139,9;137,18
GOOGL;09/19/2023;138,04;20353650;137,42;138,41;136,62
GOOGL;09/18/2023;138,21;21861350;136,61;139,16;136,61
GOOGL;09/15/2023;137,4;38919610;137,98;138,52;136,48
GOOGL;09/14/2023;138,1;24750970;137,6;138,69;136,24
GOOGL;11/27/2023;136,41;23436530;136,03;138,42;136
GOOGL;11/24/2023;136,69;12514320;138,03;138,13;135,99
GOOGL;11/21/2023;136,97;22635270;136,29;137,18;135,96
GOOGL;08/31/2023;136,17;30053800;136,01;138;135,79
GOOGL;10/09/2023;138,42;19278070;136,94;138,94;135,61
GOOGL;09/12/2023;135,34;18405510;136,26;136,87;135,19
GOOGL;10/20/2023;135,6;26335670;137,33;137,87;135,08
GOOGL;09/01/2023;135,66;21543690;137,45;137,45;134,85
GOOGL;09/08/2023;136,38;23584190;134,91;136,66;134,85
GOOGL;11/29/2023;134,99;23967220;137,57;138,28;134,84
GOOGL;12/07/2023;136,93;56767100;135,04;138,56;134,7
GOOGL;11/16/2023;136,93;28013180;135,19;137,21;134,32
GOOGL;09/13/2023;136,71;20749500;135,09;136,9;134,15
GOOGL;08/30/2023;135,88;28315770;134,78;136,27;134,07
GOOGL;10/06/2023;137,58;27597600;134,01;138,15;134,01
GOOGL;10/23/2023;136,5;26317930;135,04;137,65;133,95
GOOGL;11/17/2023;135,31;37287690;136;136,06;133,65
GOOGL;09/20/2023;133,74;29927480;138,08;138,08;133,62
GOOGL;11/20/2023;136,25;27850760;133,69;136,66;133,62
GOOGL;11/15/2023;134,62;23861520;134,87;135,03;133,57
GOOGL;10/05/2023;135,07;19832620;135,07;135,49;133,45
GOOGL;11/14/2023;133,62;32395180;134,19;135,7;133,32
GOOGL;09/07/2023;135,26;18844340;133,59;135,58;132,95
GOOGL;10/04/2023;135,24;26752300;132,79;135,57;132,53
GOOGL;08/29/2023;134,57;43075560;132,24;136,57;132,24
GOOGL;10/03/2023;132,43;22989400;133,94;134,26;131,84
GOOGL;11/30/2023;132,53;38988260;135,05;135,55;131,28
GOOGL;11/13/2023;132,09;18324750;131,78;132,59;131,25
GOOGL;10/02/2023;134,17;22288040;131,21;134,42;131,17
GOOGL;11/08/2023;131,84;26425850;130,97;132,21;130,78
GOOGL;08/01/2023;131,55;23276440;130,77;132,63;130,68
GOOGL;07/28/2023;132,58;36591160;130,78;133,74;130,57
GOOGL;09/29/2023;130,86;30859790;133,28;134,05;130,36
GOOGL;08/28/2023;131,01;20543270;131,31;132,54;130,14
GOOGL;09/21/2023;130,44;31503910;131,44;132,23;130,07
GOOGL;11/07/2023;130,97;29757280;130,71;131,91;129,88
GOOGL;08/23/2023;132,37;27819710;130,18;133,41;129,87
GOOGL;09/28/2023;132,31;22513130;129,84;133,3;129,79
GOOGL;09/22/2023;130,25;26397340;130,76;132,02;129,6
GOOGL;08/24/2023;129,78;28500690;133,95;134,25;129,57
GOOGL;08/10/2023;129,69;20857750;131,32;132,05;129,45
GOOGL;11/10/2023;132,59;26927830;130,1;132,8;129,41
GOOGL;08/17/2023;129,92;33446280;129,8;131,99;129,29
GOOGL;08/15/2023;129,78;19770730;131,1;131,42;129,28
GOOGL;08/07/2023;131,53;22746290;129,16;131,61;129,02
GOOGL;08/09/2023;129,66;24912920;131,66;132,04;129
GOOGL;08/14/2023;131,33;24695610;129,39;131,37;128,96
GOOGL;09/25/2023;131,11;20094640;129,83;131,17;128,96
GOOGL;07/27/2023;129,4;44952070;131,67;133,24;128,79
GOOGL;11/06/2023;130,25;19052740;129,05;130,34;128,67
GOOGL;09/27/2023;130,54;22746450;128,57;130,89;128,57
GOOGL;08/22/2023;129,08;22067520;128,51;130,27;128,32
GOOGL;07/26/2023;129,27;61682090;130,07;130,98;128,32
GOOGL;12/05/2023;130,99;27384780;128,95;132,14;128,25
GOOGL;08/11/2023;129,56;19591080;128,66;129,93;128,17
GOOGL;08/04/2023;128,11;26147160;129,28;131,51;127,91
GOOGL;12/04/2023;129,27;36669880;129,88;130,03;127,9
GOOGL;11/03/2023;129,1;26393110;128,02;129,52;127,86
GOOGL;08/02/2023;128,38;26273260;129,45;130,09;127,56
GOOGL;08/03/2023;128,45;20159530;127,97;129,38;127,42
GOOGL;08/25/2023;129,88;26762890;129,54;130,76;127,25
GOOGL;09/26/2023;128,56;25718700;129,77;130,36;127,22
GOOGL;11/02/2023;127,49;27124650;128,42;128,98;126,93
GOOGL;08/21/2023;128,37;25248730;127,17;128,72;126,56
GOOGL;06/06/2023;127,31;26638300;126,01;128,29;125,36
GOOGL;10/25/2023;125,61;84366210;128,16;128,31;125,07
GOOGL;06/05/2023;126,01;32305530;124,01;127,43;123,84
GOOGL;06/02/2023;124,67;26980150;123,99;126,15;123,76
GOOGL;07/14/2023;125,42;33283080;124,8;126,77;123,49
GOOGL;06/16/2023;123,53;45535550;125,93;126,1;123,28
GOOGL;06/13/2023;123,83;22278310;124,98;125,16;123,18
GOOGL;07/18/2023;123,76;26226450;124,6;124,68;122,96
GOOGL;10/30/2023;124,46;28940080;123,21;125,4;122,75
GOOGL;05/22/2023;125,05;35253030;122,94;126,43;122,74
GOOGL;06/01/2023;123,72;30772680;122,81;124,42;122,62
GOOGL;05/31/2023;122,87;37325790;122,75;124,06;122,5
GOOGL;05/26/2023;124,61;35635940;123,17;125,26;122,45
GOOGL;06/15/2023;125,09;35246270;123,14;125,46;122,4
GOOGL;05/19/2023;122,76;41353450;123,55;125,97;122,15
GOOGL;06/20/2023;123,1;26097490;122,93;124,57;122,14
GOOGL;06/07/2023;122,5;52538990;126,97;129,04;122,12
GOOGL;05/30/2023;123,67;35076660;125,64;125,66;122
GOOGL;05/25/2023;123,48;42316990;124,52;125,32;121,96
GOOGL;06/09/2023;122,23;23778320;122,25;123,75;121,91
GOOGL;07/19/2023;122,03;37224030;124,6;125,18;121,8
GOOGL;06/12/2023;123,64;28338740;122,78;124,05;121,66
GOOGL;06/14/2023;123,67;30592300;123,1;124,05;121,45
GOOGL;10/26/2023;122,28;57061140;123,27;124,32;121,27
GOOGL;06/08/2023;122,14;29389170;122,22;123,22;121,24
GOOGL;06/23/2023;122,34;34913640;121,38;122,78;121,06
GOOGL;07/25/2023;122,21;52509550;121,36;123,14;121,02
GOOGL;07/24/2023;121,53;29723670;121,66;123;120,98
GOOGL;05/18/2023;122,83;35234230;120,95;123,31;120,83
GOOGL;07/13/2023;124,54;44297920;120,93;124,83;120,45
GOOGL;06/21/2023;120,55;30306340;122,4;122,66;120,1
GOOGL;05/24/2023;120,9;34182640;121,12;121,91;119,86
GOOGL;06/30/2023;119,7;29532240;120,17;121,08;119,69
GOOGL;07/07/2023;119,48;21709550;120,1;121,05;119,4
GOOGL;07/05/2023;121,75;27584810;119,24;122,61;119,23
GOOGL;05/17/2023;120,84;33323590;119,61;121,67;118,89
GOOGL;06/22/2023;123,15;26952250;120;123,24;118,83
GOOGL;07/21/2023;120,02;71606470;120,62;120,99;118,73
GOOGL;07/06/2023;120,11;24778800;119,79;120,3;118,4
GOOGL;07/20/2023;119,2;37906760;121,42;124,09;118,22
GOOGL;06/28/2023;120,18;27091450;117,09;120,39;116,85
GOOGL;05/16/2023;119,51;45035560;116,49;120,75;116,43
GOOGL;05/12/2023;117,51;41102330;116,68;118,03;116,11
GOOGL;06/27/2023;118,33;39535940;117,08;119,08;116,1
GOOGL;05/15/2023;116,51;36266770;116,11;118,48;116,01
GOOGL;07/11/2023;117,14;23078780;116,29;117,71;115,35
GOOGL;05/11/2023;116,57;78900030;115,39;117,92;114,41
GOOGL;05/10/2023;111,75;63153370;107,97;112,94;107,93
GOOGL;05/09/2023;107,35;36360140;108,39;110,15;107,19
GOOGL;04/14/2023;108,87;26578000;106,89;108,94;106,84
GOOGL;05/01/2023;107,2;26681680;106,84;107,99;106,82
GOOGL;04/13/2023;107,43;24843580;105,84;107,49;105,84
GOOGL;02/02/2023;107,74;69883760;105,8;107,85;105,61
GOOGL;05/08/2023;107,77;26511450;105,18;107,96;105,16
GOOGL;04/10/2023;106,44;27067360;106,98;107,59;105,12
GOOGL;04/28/2023;107,34;36139850;107,04;107,35;105,09
GOOGL;05/03/2023;105,41;21795410;105,53;107,49;104,96
GOOGL;04/21/2023;105,41;25800080;105,47;106;104,78
GOOGL;04/24/2023;105,97;23542830;105,49;106,63;104,7
GOOGL;04/11/2023;105,35;26311800;106,55;106,73;104,68
GOOGL;04/17/2023;105,97;37571220;104,65;106,16;104,52
GOOGL;03/23/2023;105,6;40797770;105,06;106,3;104,46
GOOGL;04/12/2023;104,64;24370270;106,58;106,75;104,34
GOOGL;04/06/2023;108,42;48711480;105,26;109,17;104,33
GOOGL;05/05/2023;105,57;26639250;104,82;105,88;104,11
GOOGL;04/18/2023;104,5;26596450;106,49;106,54;104,07
GOOGL;04/04/2023;104,72;24420080;104,33;105,58;104,04
GOOGL;05/04/2023;104,69;23419510;105,48;105,6;103,97
GOOGL;04/25/2023;103,85;46664100;105,82;106,69;103,84
GOOGL;03/24/2023;105,44;30411040;104,99;105,49;103,84
GOOGL;05/02/2023;105,32;30997250;107,14;107,2;103,71
GOOGL;04/05/2023;104,47;28290500;105,78;106,1;103,66
GOOGL;04/27/2023;107,59;50089190;104,45;108,37;103,54
GOOGL;03/22/2023;103,37;43427420;104,27;106,59;103,33
GOOGL;02/07/2023;107,64;49010230;103,22;108,18;103,12
GOOGL;04/19/2023;104,18;20905680;103,58;104,98;103,07
GOOGL;04/26/2023;103,71;53347560;104,92;106,35;102,63
GOOGL;02/03/2023;104,78;65309260;102,93;107,81;102,58
GOOGL;04/03/2023;104,36;25035400;102,39;104,53;101,93
GOOGL;02/06/2023;102,9;31999560;102,4;104,36;101,88
GOOGL;03/21/2023;104,92;42110280;101,25;105,1;101,22
GOOGL;03/31/2023;103,73;36863370;101,3;103,89;101,04
GOOGL;03/29/2023;101,39;28779570;102,28;102,49;100,65
GOOGL;03/17/2023;101,62;61028550;100,26;102,83;100,1
GOOGL;03/20/2023;101,22;32960440;100,12;101,75;99,87
GOOGL;03/30/2023;100,89;33086180;100,91;101,15;99,78
GOOGL;03/28/2023;101,03;32057870;102,44;102,45;99,74
GOOGL;02/01/2023;100,43;35531100;98,71;101,19;97,58
GOOGL;01/23/2023;99,79;40005060;97,95;100,04;97,5
GOOGL;01/27/2023;99,37;33879750;97,31;100,32;97,31
GOOGL;01/24/2023;97,7;33078510;98,1;99,61;97,2
GOOGL;01/31/2023;98,84;29870670;96,87;98,88;96,82
GOOGL;03/16/2023;100,32;65567660;96,2;101,19;95,5
GOOGL;01/26/2023;97,52;30113970;96,5;97,57;95,38
GOOGL;12/13/2022;95,63;40593660;97,76;99,53;95,03
GOOGL;01/20/2023;98,02;63191080;95,1;98,3;95,02
GOOGL;02/16/2023;95,51;42462620;95,37;97,68;94,74
GOOGL;02/10/2023;94,57;54980700;95,45;96,75;94,25
GOOGL;02/15/2023;96,94;50298480;94,49;97,12;94,15
GOOGL;03/08/2023;94,25;34103270;94,12;95,95;94
GOOGL;03/06/2023;95,13;32639310;94,01;95,97;94
GOOGL;02/13/2023;94,61;50076120;94,74;95,2;93,84
GOOGL;01/25/2023;95,22;42329950;95,57;96,16;93,76
GOOGL;02/09/2023;95,01;119455000;100;100,03;93,63
GOOGL;12/14/2022;95,07;28733600;95,2;96,87;93,6
GOOGL;03/07/2023;93,86;27835480;94,98;95,67;93,53
GOOGL;02/17/2023;94,35;34284120;94,85;95,55;93,21
GOOGL;03/15/2023;96,11;50622050;93,22;96,93;92,64
GOOGL;03/03/2023;93,65;35160110;92,48;93,73;92,45
GOOGL;03/14/2023;93,97;36050210;92,56;94,36;92,44
GOOGL;02/14/2023;94,68;54726120;94,43;94,84;92,26
GOOGL;03/09/2023;92,32;28813530;94,05;95,53;91,9
GOOGL;02/21/2023;91,79;33629260;93;93,1;91,72
GOOGL;12/12/2022;93,31;29009010;92,71;93,56;91,61
GOOGL;01/18/2023;91,12;29116690;92,14;92,79;90,64
GOOGL;01/19/2023;93,05;37000400;90,72;93,6;90,63
GOOGL;02/22/2023;91,65;30884020;91,7;92,11;90,61
GOOGL;01/17/2023;91,29;32602420;92,06;92,25;90,05
GOOGL;12/15/2022;90,86;40107030;93,13;93,64;90,01
GOOGL;02/23/2023;90,89;41206380;91,92;91,94;89,76
GOOGL;01/12/2023;91,13;30258140;91,48;91,87;89,75
GOOGL;03/01/2023;90,36;31111230;89,98;91,03;89,67
GOOGL;03/02/2023;92;32226230;89,66;92,27;89,59
GOOGL;12/16/2022;90,26;58011850;90,76;91,33;89,52
GOOGL;03/13/2023;91,11;37335570;90,09;92,57;89,42
GOOGL;02/28/2023;90,06;30142040;89,33;91,23;89,32
GOOGL;01/11/2023;91,52;26861970;89,18;91,6;89,01
GOOGL;01/03/2023;89,12;28131220;89,58;91,05;88,52
GOOGL;12/21/2022;89,58;24745640;89,08;90,22;88,32
GOOGL;12/19/2022;88,44;29493030;90,25;90,56;88,21
GOOGL;01/09/2023;88,02;29003900;88,36;90,05;87,86
GOOGL;12/23/2022;89,23;23003040;87,11;89,54;87,07
GOOGL;12/27/2022;87,39;20097350;88,79;88,94;87,01
GOOGL;12/29/2022;88,45;23333540;86,62;88,84;86,61
GOOGL;12/30/2022;88,23;23986300;86,98;88,3;86,57
GOOGL;12/22/2022;87,76;27658290;88,16;88,54;86,32
GOOGL;12/28/2022;86,02;19523180;86,98;88,04;85,94
GOOGL;01/05/2023;86,2;27194380;87,47;87,57;85,9
GOOGL;01/10/2023;88,42;30467760;85,98;88,67;85,83
GOOGL;01/06/2023;87,34;41381500;86,79;87,69;84,86
AMZN;11/08/2023;142,08;44521660;142,97;143,12;1412,18
AMZN;08/01/2023;131,69;42298930;133,55;133,69;1316,19
AMZN;07/07/2023;129,78;41992250;128,59;130,97;1281,29
AMZN;10/03/2023;124,72;51564990;128,06;128,52;1242,54
AMZN;06/08/2023;124,25;62159270;123,01;125,62;1222,57
AMZN;05/12/2023;110,26;49852670;112,16;112,64;1093,18
AMZN;05/09/2023;106,62;44089360;105,48;106,79;1051,56
AMZN;05/08/2023;105,83;49430910;105,04;106,09;1047
AMZN;05/04/2023;104;45345520;104,04;105,39;1033,11
AMZN;04/05/2023;101,1;45175390;103,91;103,91;1007,5
AMZN;04/06/2023;102,06;43808020;100,75;1023,81;998
AMZN;01/20/2023;97,25;67481540;93,86;97,35;932,02
AMZN;02/24/2023;93,5;57053810;93,53;94,14;923,18
AMZN;12/23/2022;85,25;57433660;83,25;85,78;829,34
AMZN;11/20/2023;146,13;41978770;145,13;146,63;144,72
AMZN;11/30/2023;146,09;65814020;144,76;146,93;144,33
AMZN;11/17/2023;145,18;49678440;142,66;145,23;142,54
AMZN;09/13/2023;144,85;60465180;140,95;144,98;140,86
AMZN;09/01/2023;138,12;40991540;139,45;139,96;136,87
AMZN;07/18/2023;132,83;54969130;132,71;133,86;131,35
AMZN;10/16/2023;132,55;42832920;130,69;133,07;130,42
AMZN;07/03/2023;130,22;27939570;130,82;131,85;130,06
AMZN;07/21/2023;130;133307300;131,34;131,37;128,41
AMZN;06/29/2023;127,9;40760960;128,77;129,26;127,25
AMZN;07/10/2023;127,13;61889290;129,07;129,28;125,91
AMZN;06/02/2023;124,25;61264410;124,92;126,39;124,01
AMZN;05/30/2023;121,66;64314810;122,37;122,92;119,85
AMZN;05/18/2023;118,15;73174090;116,69;118,6;116,33
AMZN;02/08/2023;100,05;75878300;102,04;1026,69;98,77
AMZN;04/12/2023;97,83;56735010;100,4;100,51;97,7
AMZN;03/17/2023;98,95;87300240;99,79;100,66;97,45
AMZN;03/10/2023;90,73;69827490;92,67;93,57;90,24
AMZN;01/03/2023;85,82;76706040;85,46;86,96;84,2
AMZN;11/27/2023;147,73;53762430;147,53;149,26;146,88
AMZN;11/29/2023;146,32;40610910;147,85;148,54;145,97
AMZN;12/01/2023;147,03;39951830;146;147,24;145,55
AMZN;11/28/2023;147,03;42711680;146,98;1475,99;145,53
AMZN;12/08/2023;147,42;41905970;145,48;147,84;145,4
AMZN;12/07/2023;146,88;52352830;146,15;147,92;145,34
AMZN;11/24/2023;146,74;22378380;146,7;147,2;145,32
AMZN;11/14/2023;145,8;56674550;145;147,26;144,68
AMZN;11/22/2023;146,71;45700000;144,57;147,74;144,57
AMZN;12/06/2023;144,52;39678960;147,58;147,85;144,28
AMZN;12/05/2023;146,88;46822410;143,55;148,57;143,13
AMZN;09/14/2023;144,72;64033610;145,08;145,86;142,95
AMZN;12/04/2023;144,84;48294240;145,25;145,35;142,81
AMZN;11/15/2023;143,2;63875720;147,06;147,29;142,59
AMZN;11/21/2023;143,9;71225990;143,91;144,05;141,5
AMZN;11/13/2023;142,59;35680570;142,08;143,23;140,67
AMZN;09/12/2023;141,23;42668450;142,32;143;140,61
AMZN;11/07/2023;142,71;53553540;140,55;143,37;140,5
AMZN;09/15/2023;140,39;102909300;142,69;143,57;140,09
AMZN;11/10/2023;143,56;49349940;140,46;143,65;139,91
AMZN;11/09/2023;140,6;36235370;142,02;142,65;139,84
AMZN;11/16/2023;142,83;49653510;140,91;143,32;139,52
AMZN;08/04/2023;139,57;153128500;141,06;143,63;139,32
AMZN;09/18/2023;139,98;42823480;140,48;141,75;139,22
AMZN;08/07/2023;142,22;71213110;140,99;142,54;138,95
AMZN;09/11/2023;143,1;56764530;138,75;143,62;138,64
AMZN;08/08/2023;139,94;51710500;140,62;140,84;138,42
AMZN;11/06/2023;139,74;44970420;138,76;140,73;138,36
AMZN;08/14/2023;140,57;47148700;138,3;140,59;137,75
AMZN;08/10/2023;138,56;58928400;139,07;140,41;137,49
AMZN;11/03/2023;138,6;44059810;138,99;139,49;137,45
AMZN;08/15/2023;137,67;42781520;140,05;1412,77;137,23
AMZN;08/09/2023;137,85;50017350;139,97;140,32;137,1
AMZN;08/11/2023;138,41;42905830;137,4;139,33;137
AMZN;09/08/2023;138,23;38365930;136,86;1388,51;136,75
AMZN;11/02/2023;138,07;52236690;138,73;138,81;136,47
AMZN;09/05/2023;137,27;40636740;137,73;137,8;135,82
AMZN;09/19/2023;137,63;61482470;138,7;138,84;135,56
AMZN;09/20/2023;135,29;46263720;138,55;139,37;135,2
AMZN;08/16/2023;135,07;41675900;137,19;137,27;135,01
AMZN;08/31/2023;138,01;58781310;135,06;1387,88;135
AMZN;09/06/2023;135,36;41785510;136,32;137,45;134,61
AMZN;07/14/2023;134,68;54487090;134,06;136,65;134,06
AMZN;08/30/2023;135,07;36137020;134,93;135,68;133,92
AMZN;08/22/2023;134,25;32935100;135,08;135,65;133,73
AMZN;11/01/2023;137;61529410;133,96;137,35;133,71
AMZN;08/17/2023;133,98;48354090;135,46;136,08;133,53
AMZN;08/29/2023;134,91;38646090;133,38;135,14;133,25
AMZN;08/23/2023;135,52;42801040;134,5;135,95;133,22
AMZN;07/17/2023;133,56;48450200;134,56;135,62;133,21
AMZN;09/07/2023;137,85;48498910;133,9;138,03;133,16
AMZN;08/21/2023;134,68;41442480;133,74;135,18;132,71
AMZN;07/13/2023;134,3;61170880;134,04;134,67;132,71
AMZN;07/19/2023;135,36;54531040;133,39;135,99;132,53
AMZN;07/31/2023;133,68;41901520;133,2;133,87;132,38
AMZN;08/28/2023;133,14;34108410;133,78;133,95;131,85
AMZN;08/24/2023;131,84;43646250;136,4;136,77;131,83
AMZN;10/31/2023;133,09;51589380;132,75;133,57;131,71
AMZN;10/12/2023;132,33;55528580;132,17;134,48;131,23
AMZN;08/18/2023;133,22;48497700;131,62;134,06;131,15
AMZN;08/25/2023;133,26;44147450;132,47;133,87;130,58
AMZN;07/05/2023;130,38;35895410;130,24;131,4;129,64
AMZN;10/11/2023;131,83;40741840;129,74;132,05;129,61
AMZN;07/20/2023;129,96;59820580;134,07;1347,91;129,33
AMZN;07/28/2023;132,21;46317380;129,69;133,01;129,33
AMZN;09/21/2023;129,33;70343340;131,94;132,24;129,31
AMZN;10/13/2023;129,79;45824690;132,98;1333,14;128,95
AMZN;06/30/2023;130,36;54350680;129,47;131,24;128,95
AMZN;07/12/2023;130,8;54022850;130,31;131,26;128,83
AMZN;09/25/2023;131,27;46017830;129,36;131,78;128,77
AMZN;10/17/2023;131,47;49344550;130,39;132,58;128,71
AMZN;10/30/2023;132,71;72485540;129,72;133;128,56
AMZN;07/25/2023;129,13;39236660;129,31;129,58;128,53
AMZN;09/22/2023;129,12;59904350;131,11;132,03;128,52
AMZN;06/28/2023;129,04;52149510;128,94;131,48;128,44
AMZN;07/24/2023;128,8;45671540;130,3;131,66;128,35
AMZN;06/23/2023;129,33;71927780;129,11;130,84;128,28
AMZN;10/10/2023;129,48;42178620;128,82;130,74;128,05
AMZN;07/27/2023;128,25;52610660;131;132,63;127,79
AMZN;06/27/2023;129,18;46801010;128,63;130,08;127,55
AMZN;10/18/2023;128,13;42699480;129,9;1306,69;127,51
AMZN;10/19/2023;128,4;60961360;130,56;132,24;127,47
AMZN;07/06/2023;128,36;40697850;128,25;128,73;127,37
